,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
55,7_2,8.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
56,7_2,8.6,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
57,7_2,9.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
58,7_2,9.2,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
59,7_2,9.3,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
60,7_2,9.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
61,7_2,9.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
62,7_2,9.6,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
63,7_2,10.1,2,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
64,7_2,10.2,2,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
65,7_2,10.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
66,7_2,10.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
67,7_2,10.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
68,7_2,10.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
69,7_2,11.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
70,7_2,11.2,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
71,7_2,11.3,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
72,7_2,11.4,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
73,7_2,11.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
74,7_2,11.6,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
75,7_2,12.1,2,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
76,7_2,12.2,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
77,7_2,12.3,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
78,7_2,12.4,0,Australia,Australia,West Indies,1,St Lucia,"Beausejour Stadium, Gros Islet"
79,7_2,12.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
80,7_2,12.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
81,7_2,13.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
82,7_2,13.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
83,7_2,13.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
84,7_2,13.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
85,7_2,13.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
86,7_2,13.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
87,7_2,14.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
88,7_2,14.2,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
89,7_2,14.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
90,7_2,14.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
91,7_2,14.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
92,7_2,14.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
93,7_2,15.1,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
94,7_2,15.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
95,7_2,15.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
96,7_2,15.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
97,7_2,15.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
98,7_2,15.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
99,7_2,16.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
100,7_2,16.2,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
101,7_2,16.3,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
102,7_2,16.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
103,7_2,16.5,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
104,7_2,16.6,2,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
105,7_2,17.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
106,7_2,17.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
107,7_2,17.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
108,7_2,17.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
109,7_2,17.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
110,7_2,17.6,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
111,7_2,18.1,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
0,9_2,0.1,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
1,9_2,0.2,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
2,9_2,0.3,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
3,9_2,0.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
