,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
115,5_1,18.4,6,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
116,5_1,18.5,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
117,5_1,18.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
118,5_1,19.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
119,5_1,19.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
120,5_1,19.3,0,India,West Indies,India,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
121,5_1,19.4,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
122,5_1,19.5,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
123,5_1,19.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
0,7_1,0.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
1,7_1,0.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
2,7_1,0.3,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
3,7_1,0.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
4,7_1,0.5,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
5,7_1,0.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
6,7_1,0.7,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
7,7_1,1.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
8,7_1,1.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
9,7_1,1.3,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
10,7_1,1.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
11,7_1,1.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
12,7_1,1.6,2,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
13,7_1,1.7,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
14,7_1,2.1,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
15,7_1,2.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
16,7_1,2.3,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
17,7_1,2.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
18,7_1,2.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
19,7_1,2.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
20,7_1,3.1,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
21,7_1,3.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
22,7_1,3.3,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
23,7_1,3.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
24,7_1,3.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
25,7_1,3.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
26,7_1,4.1,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
27,7_1,4.2,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
28,7_1,4.3,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
29,7_1,4.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
30,7_1,4.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
31,7_1,4.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
32,7_1,5.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
33,7_1,5.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
34,7_1,5.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
35,7_1,5.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
36,7_1,5.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
37,7_1,5.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
38,7_1,6.1,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
39,7_1,6.2,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
40,7_1,6.3,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
41,7_1,6.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
42,7_1,6.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
43,7_1,6.6,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
44,7_1,7.1,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
45,7_1,7.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
46,7_1,7.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
47,7_1,7.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
48,7_1,7.5,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
49,7_1,7.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
50,7_1,8.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
51,7_1,8.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
52,7_1,8.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
53,7_1,8.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
